scenario_id,detector,view,block,sigma,direction,status,fa_raw_100,fa_conf_100,t_fault,t_clean,alarm_advance,latency,latency_raw,penalized_delay,pre_onset_fpr,had_pre_onset_alarm,operational_success,conditional_success
F_add_T48_ramp15_1_pos_u15,cusum_regime,comparison,F,1.0,1,clean_detected,,,45,,23,15,12,15,0.0,False,True,True
F_add_T48_ramp15_1_pos_u15,t2_xs,native,F,1.0,1,no_effect,,,37,8,-29,7,1,37,0.034,True,False,False
F_add_T48_ramp15_1_pos_u15,t2_xs,comparison,F,1.0,1,clean_detected,,,39,,29,9,0,9,0.0,False,True,True
F_add_T48_ramp15_1_pos_u15,t2_xsw,native,F,1.0,1,no_effect,,,37,37,0,7,1,37,0.0,False,False,False
F_add_T48_ramp15_1_pos_u15,t2_xsw,comparison,F,1.0,1,clean_detected,,,39,,29,9,0,9,0.0,False,True,True
F_add_T48_ramp15_1_pos_u15,t2_regime,native,F,1.0,1,miss,,,,,,,,37,0.0,False,False,False
F_add_T48_ramp15_1_pos_u15,t2_regime,comparison,F,1.0,1,miss,,,,,,,36,37,0.0,False,False,False
F_add_T48_ramp15_1_pos_u15,spe_xs,native,F,1.0,1,clean_detected,,,37,,31,7,6,7,0.0,False,True,True
F_add_T48_ramp15_1_pos_u15,spe_xs,comparison,F,1.0,1,clean_detected,,,39,,29,9,6,9,0.0,False,True,True
F_add_T48_ramp15_1_pos_u15,spe_xsw,native,F,1.0,1,clean_detected,,,37,,31,7,6,7,0.0,False,True,True
F_add_T48_ramp15_1_pos_u15,spe_xsw,comparison,F,1.0,1,clean_detected,,,39,,29,9,6,9,0.0,False,True,True
F_add_T48_ramp15_1_pos_u15,spe_regime,native,F,1.0,1,clean_detected,,,32,37,5,2,1,2,0.0,False,True,True
F_add_T48_ramp15_1_pos_u15,spe_regime,comparison,F,1.0,1,clean_detected,,,36,,32,6,3,6,0.0,False,True,True
F_add_T48_ramp15_1_neg_u15,cusum_xs,native,F,1.0,-1,SAT,,,,9,,,0,37,0.724,True,False,False
F_add_T48_ramp15_1_neg_u15,cusum_xs,comparison,F,1.0,-1,SAT,,,,12,,,0,37,0.667,True,False,False
F_add_T48_ramp15_1_neg_u15,cusum_xsw,native,F,1.0,-1,SAT,,,,9,,,0,37,0.724,True,False,False
F_add_T48_ramp15_1_neg_u15,cusum_xsw,comparison,F,1.0,-1,SAT,,,,12,,,0,37,0.667,True,False,False
F_add_T48_ramp15_1_neg_u15,cusum_regime,native,F,1.0,-1,clean_detected,,,40,,28,10,9,10,0.0,False,True,True
F_add_T48_ramp15_1_neg_u15,cusum_regime,comparison,F,1.0,-1,clean_detected,,,42,,26,12,9,12,0.0,False,True,True
F_add_T48_ramp15_1_neg_u15,t2_xs,native,F,1.0,-1,no_effect,,,37,8,-29,7,1,37,0.034,True,False,False
F_add_T48_ramp15_1_neg_u15,t2_xs,comparison,F,1.0,-1,miss,,,,,,,0,37,0.0,False,False,False
F_add_T48_ramp15_1_neg_u15,t2_xsw,native,F,1.0,-1,no_effect,,,37,37,0,7,1,37,0.0,False,False,False
F_add_T48_ramp15_1_neg_u15,t2_xsw,comparison,F,1.0,-1,miss,,,,,,,0,37,0.0,False,False,False
F_add_T48_ramp15_1_neg_u15,t2_regime,native,F,1.0,-1,miss,,,,,,,,37,0.0,False,False,False
F_add_T48_ramp15_1_neg_u15,t2_regime,comparison,F,1.0,-1,miss,,,,,,,,37,0.0,False,False,False
F_add_T48_ramp15_1_neg_u15,spe_xs,native,F,1.0,-1,clean_detected,,,37,,31,7,6,7,0.0,False,True,True
F_add_T48_ramp15_1_neg_u15,spe_xs,comparison,F,1.0,-1,clean_detected,,,39,,29,9,6,9,0.0,False,True,True
F_add_T48_ramp15_1_neg_u15,spe_xsw,native,F,1.0,-1,clean_detected,,,37,,31,7,6,7,0.0,False,True,True
F_add_T48_ramp15_1_neg_u15,spe_xsw,comparison,F,1.0,-1,clean_detected,,,39,,29,9,6,9,0.0,False,True,True
F_add_T48_ramp15_1_neg_u15,spe_regime,native,F,1.0,-1,clean_detected,,,32,37,5,2,1,2,0.0,False,True,True
F_add_T48_ramp15_1_neg_u15,spe_regime,comparison,F,1.0,-1,clean_detected,,,36,,32,6,3,6,0.0,False,True,True
