unit,scenario_id,type,sensor,param,dir,timing_p,tau_s,T_u,n_after,delta_mean,delta_p50,delta_p95,delta_max,saturated,frac_gt_7.18,frac_gt_9.4,frac_gt_13.3,frac_gt_14.4
85,bias_T30_a0.5_pos_p0.2,bias,T30,0.5,pos,0.2,82,188,107,1.1337389678598564,1.1152114868164062,2.5887275695800773,3.217742919921875,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.5_pos_p0.4,bias,T30,0.5,pos,0.4,108,188,81,1.1292664268870412,1.1341590881347656,2.2659339904785156,2.7999496459960938,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.5_pos_p0.6,bias,T30,0.5,pos,0.6,135,188,54,1.02999273052922,1.1203970909118652,1.8425543785095198,2.19342041015625,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.5_pos_p0.8,bias,T30,0.5,pos,0.8,161,188,28,0.8745178495134626,0.8549585342407227,1.2961599826812742,1.592061996459961,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.75_neg_p0.2,bias,T30,0.75,neg,0.2,82,188,107,1.4646836396689726,1.5603699684143066,2.6231624603271464,3.7805709838867188,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.75_neg_p0.4,bias,T30,0.75,neg,0.4,108,188,81,1.552713323522497,1.6667728424072266,2.4621810913085938,3.0890350341796875,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.75_neg_p0.6,bias,T30,0.75,neg,0.6,135,188,54,1.4968686633639865,1.659775733947754,2.7205595970153804,2.9503860473632812,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.75_neg_p0.8,bias,T30,0.75,neg,0.8,161,188,28,1.3536392450332642,1.3680057525634766,2.181404066085815,2.3090076446533203,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.75_pos_p0.2,bias,T30,0.75,pos,0.2,82,188,107,1.7573560777111588,1.7174224853515625,3.8770294189453125,4.8058929443359375,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.75_pos_p0.4,bias,T30,0.75,pos,0.4,108,188,81,1.7533318142832062,1.7469596862792969,3.629322052001953,4.504325866699219,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.75_pos_p0.6,bias,T30,0.75,pos,0.6,135,188,54,1.5521997257515237,1.6077063083648682,2.761992263793943,3.2459030151367188,False,0.0,0.0,0.0,0.0
85,bias_T30_a0.75_pos_p0.8,bias,T30,0.75,pos,0.8,161,188,28,1.3151606661932809,1.3725566864013672,1.9369419813156128,2.133563995361328,False,0.0,0.0,0.0,0.0
85,bias_T30_a1.0_neg_p0.2,bias,T30,1.0,neg,0.2,82,188,107,1.9318160475971542,1.9689064025878906,3.4037582397460913,5.015357971191406,False,0.0,0.0,0.0,0.0
85,bias_T30_a1.0_neg_p0.4,bias,T30,1.0,neg,0.4,108,188,81,2.0386986673614125,2.1979050636291504,3.147754669189453,4.017738342285156,False,0.0,0.0,0.0,0.0
85,bias_T30_a1.0_neg_p0.6,bias,T30,1.0,neg,0.6,135,188,54,1.968966872603805,2.2505741119384766,3.498943901062011,3.8452606201171875,False,0.0,0.0,0.0,0.0
85,bias_T30_a1.0_neg_p0.8,bias,T30,1.0,neg,0.8,161,188,28,1.8182132244110107,1.7711896896362305,2.7399582386016843,3.017671585083008,False,0.0,0.0,0.0,0.0
85,bias_T30_a1.0_pos_p0.2,bias,T30,1.0,pos,0.2,82,188,107,2.5314277354801926,2.356863021850586,5.657096481323237,6.912227630615234,False,0.0,0.0,0.0,0.0
85,bias_T30_a1.0_pos_p0.4,bias,T30,1.0,pos,0.4,108,188,81,2.43610793572885,2.363513946533203,4.988178253173828,6.649482727050781,False,0.0,0.0,0.0,0.0
85,bias_T30_a1.0_pos_p0.6,bias,T30,1.0,pos,0.6,135,188,54,2.0978164231335676,2.1913692951202393,3.6822232246398894,4.542980194091797,False,0.0,0.0,0.0,0.0
85,bias_T30_a1.0_pos_p0.8,bias,T30,1.0,pos,0.8,161,188,28,1.7408608027866908,1.8242521286010742,2.60601110458374,2.6269893646240234,False,0.0,0.0,0.0,0.0
85,bias_T50_a0.3_neg_p0.2,bias,T50,0.3,neg,0.2,82,188,107,4.750127814640509,3.170726776123047,14.943946075439426,18.609405517578125,False,0.27102803738317754,0.205607476635514,0.056074766355140186,0.056074766355140186
85,bias_T50_a0.3_neg_p0.4,bias,T50,0.3,neg,0.4,108,188,81,2.846568972976119,2.4081344604492188,7.19720458984375,8.085777282714844,False,0.06172839506172839,0.0,0.0,0.0
85,bias_T50_a0.3_neg_p0.6,bias,T50,0.3,neg,0.6,135,188,54,1.5213385423024495,1.3146190643310547,3.4616830825805662,4.515773773193359,False,0.0,0.0,0.0,0.0
85,bias_T50_a0.3_neg_p0.8,bias,T50,0.3,neg,0.8,161,188,28,0.581153426851545,0.49315953254699707,1.1651893615722655,1.217010498046875,False,0.0,0.0,0.0,0.0
85,bias_T50_a0.3_pos_p0.2,bias,T50,0.3,pos,0.2,82,188,107,3.6550291007924303,3.5860748291015625,8.905190277099608,11.557884216308594,False,0.102803738317757,0.028037383177570093,0.0,0.0
85,bias_T50_a0.3_pos_p0.4,bias,T50,0.3,pos,0.4,108,188,81,2.771876653035482,2.732757568359375,6.6179656982421875,7.387489318847656,False,0.012345679012345678,0.0,0.0,0.0
85,bias_T50_a0.3_pos_p0.6,bias,T50,0.3,pos,0.6,135,188,54,1.5274581555966977,1.4351768493652344,3.6399608612060548,3.9786643981933594,False,0.0,0.0,0.0,0.0
85,bias_T50_a0.3_pos_p0.8,bias,T50,0.3,pos,0.8,161,188,28,0.5645159312656948,0.4971780776977539,1.1600258827209473,1.2334461212158203,False,0.0,0.0,0.0,0.0
85,bias_T50_a0.5_neg_p0.2,bias,T50,0.5,neg,0.2,82,188,107,8.28588454522819,4.750236511230469,23.85888214111328,30.40143585205078,False,0.38317757009345793,0.3364485981308411,0.2803738317757009,0.27102803738317754
85,bias_T50_a0.5_neg_p0.4,bias,T50,0.5,neg,0.4,108,188,81,4.860020731702263,3.4216156005859375,13.416725158691406,14.767723083496094,False,0.3333333333333333,0.16049382716049382,0.06172839506172839,0.012345679012345678
85,bias_T50_a0.5_neg_p0.6,bias,T50,0.5,neg,0.6,135,188,54,2.486531063362404,2.373323440551758,5.492329216003417,7.461986541748047,False,0.018518518518518517,0.0,0.0,0.0
85,bias_T50_a0.5_neg_p0.8,bias,T50,0.5,neg,0.8,161,188,28,0.9741868802479335,0.8274953365325928,1.9200326919555664,2.0662403106689453,False,0.0,0.0,0.0,0.0
85,bias_T50_a0.5_pos_p0.2,bias,T50,0.5,pos,0.2,82,188,107,5.7376748290017385,5.861534118652344,13.053525543212883,17.186614990234375,False,0.4205607476635514,0.18691588785046728,0.04672897196261682,0.028037383177570093
85,bias_T50_a0.5_pos_p0.4,bias,T50,0.5,pos,0.4,108,188,81,4.365062631206748,4.224143981933594,10.445331573486328,11.595829010009766,False,0.2716049382716049,0.12345679012345678,0.0,0.0
85,bias_T50_a0.5_pos_p0.6,bias,T50,0.5,pos,0.6,135,188,54,2.4889890352884927,2.330227851867676,6.13775234222412,6.812263488769531,False,0.0,0.0,0.0,0.0
85,bias_T50_a0.5_pos_p0.8,bias,T50,0.5,pos,0.8,161,188,28,0.9413288831710815,0.8433666229248047,1.9315670013427735,2.044248580932617,False,0.0,0.0,0.0,0.0
85,bias_T50_a0.75_neg_p0.2,bias,T50,0.75,neg,0.2,82,188,107,11.689380360540943,5.399929046630859,34.65181808471678,38.99717712402344,False,0.4672897196261682,0.40186915887850466,0.3364485981308411,0.3364485981308411
85,bias_T50_a0.75_neg_p0.4,bias,T50,0.75,neg,0.4,108,188,81,7.579291449652778,3.8371963500976562,22.490966796875,27.7381591796875,False,0.4567901234567901,0.4444444444444444,0.20987654320987653,0.1728395061728395
85,bias_T50_a0.75_neg_p0.6,bias,T50,0.75,neg,0.6,135,188,54,3.636748031333641,3.400341033935547,7.94909038543701,9.555938720703125,False,0.16666666666666666,0.018518518518518517,0.0,0.0
85,bias_T50_a0.75_neg_p0.8,bias,T50,0.75,neg,0.8,161,188,28,1.4707245656422205,1.2482779026031494,2.800899219512939,3.1633453369140625,False,0.0,0.0,0.0,0.0
85,bias_T50_a0.75_pos_p0.2,bias,T50,0.75,pos,0.2,82,188,107,8.092038484377282,8.756301879882812,17.342037582397452,21.940475463867188,False,0.5514018691588785,0.4672897196261682,0.22429906542056074,0.12149532710280374
85,bias_T50_a0.75_pos_p0.4,bias,T50,0.75,pos,0.4,108,188,81,6.04957679465965,6.037559509277344,14.001846313476562,16.272754669189453,False,0.4444444444444444,0.32098765432098764,0.12345679012345678,0.04938271604938271
85,bias_T50_a0.75_pos_p0.6,bias,T50,0.75,pos,0.6,135,188,54,3.6233276791042752,3.350733757019043,8.903271293640135,10.446342468261719,False,0.16666666666666666,0.037037037037037035,0.0,0.0
85,bias_T50_a0.75_pos_p0.8,bias,T50,0.75,pos,0.8,161,188,28,1.4116797617503576,1.307220458984375,2.8976806640625,3.053750991821289,False,0.0,0.0,0.0,0.0
85,bias_T50_a1.0_neg_p0.2,bias,T50,1.0,neg,0.2,82,188,107,15.894804067700823,10.27310562133789,39.31708984375,44.64313507080078,False,0.5514018691588785,0.514018691588785,0.4766355140186916,0.4485981308411215
85,bias_T50_a1.0_neg_p0.4,bias,T50,1.0,neg,0.4,108,188,81,12.166766101931348,6.089424133300781,32.66934585571289,39.199562072753906,False,0.48148148148148145,0.4691358024691358,0.4444444444444444,0.43209876543209874
85,bias_T50_a1.0_neg_p0.6,bias,T50,1.0,neg,0.6,135,188,54,4.6000625380763305,4.2733001708984375,9.964400482177734,10.857952117919922,False,0.2962962962962963,0.12962962962962962,0.0,0.0
85,bias_T50_a1.0_neg_p0.8,bias,T50,1.0,neg,0.8,161,188,28,1.9501382453101022,1.4889004230499268,3.7659087181091304,4.282136917114258,False,0.0,0.0,0.0,0.0
85,bias_T50_a1.0_pos_p0.2,bias,T50,1.0,pos,0.2,82,188,107,10.176708635882797,10.818916320800781,22.325904846191396,26.079570770263672,False,0.616822429906542,0.5327102803738317,0.38317757009345793,0.35514018691588783
85,bias_T50_a1.0_pos_p0.4,bias,T50,1.0,pos,0.4,108,188,81,7.408713852917707,7.316471099853516,17.12175750732422,19.627731323242188,False,0.5061728395061729,0.4444444444444444,0.2222222222222222,0.18518518518518517
85,bias_T50_a1.0_pos_p0.6,bias,T50,1.0,pos,0.6,135,188,54,4.670789692136976,4.283720016479492,11.567890167236328,13.8963623046875,False,0.24074074074074073,0.14814814814814814,0.018518518518518517,0.0
85,bias_T50_a1.0_pos_p0.8,bias,T50,1.0,pos,0.8,161,188,28,1.8926340171269007,1.749765396118164,3.8558012008666993,4.036355972290039,False,0.0,0.0,0.0,0.0
85,gain_T24_a0.5_neg_p0.2,gain,T24,0.5,neg,0.2,82,188,107,2.4372915241205804,2.3170013427734375,5.056035804748535,5.7895965576171875,False,0.0,0.0,0.0,0.0
85,gain_T24_a0.5_neg_p0.4,gain,T24,0.5,neg,0.4,108,188,81,2.907502038979236,3.3403244018554688,5.062824249267578,5.7895965576171875,False,0.0,0.0,0.0,0.0
85,gain_T24_a0.5_neg_p0.6,gain,T24,0.5,neg,0.6,135,188,54,3.2014623836234763,3.6797351837158203,5.281182670593261,6.000362396240234,False,0.0,0.0,0.0,0.0
85,gain_T24_a0.5_neg_p0.8,gain,T24,0.5,neg,0.8,161,188,28,3.261536547115871,3.7169265747070312,4.19617109298706,4.678367614746094,False,0.0,0.0,0.0,0.0
85,gain_T24_a0.5_pos_p0.2,gain,T24,0.5,pos,0.2,82,188,107,2.3183642280436008,2.2977867126464844,4.5814872741699215,5.033121109008789,False,0.0,0.0,0.0,0.0
85,gain_T24_a0.5_pos_p0.4,gain,T24,0.5,pos,0.4,108,188,81,2.7730855176478255,2.901752471923828,4.63909912109375,5.033121109008789,False,0.0,0.0,0.0,0.0
85,gain_T24_a0.5_pos_p0.6,gain,T24,0.5,pos,0.6,135,188,54,2.925596722850093,3.2313334941864014,4.842701530456542,5.385164260864258,False,0.0,0.0,0.0,0.0
85,gain_T24_a0.5_pos_p0.8,gain,T24,0.5,pos,0.8,161,188,28,2.8721348558153426,3.0674142837524414,4.443657779693603,4.710742950439453,False,0.0,0.0,0.0,0.0
85,gain_T24_a1.0_neg_p0.2,gain,T24,1.0,neg,0.2,82,188,107,4.958653298493858,4.74322509765625,10.500561141967767,13.2952880859375,False,0.3177570093457944,0.11214953271028037,0.0,0.0
85,gain_T24_a1.0_neg_p0.4,gain,T24,1.0,neg,0.4,108,188,81,5.909679389294283,6.227985382080078,10.758081436157227,13.2952880859375,False,0.41975308641975306,0.14814814814814814,0.0,0.0
85,gain_T24_a1.0_neg_p0.6,gain,T24,1.0,neg,0.6,135,188,54,6.604903256451642,7.69917106628418,11.021991348266601,11.98919677734375,False,0.5740740740740741,0.2037037037037037,0.0,0.0
85,gain_T24_a1.0_neg_p0.8,gain,T24,1.0,neg,0.8,161,188,28,6.767353245190212,7.728492498397827,9.089659023284911,9.290452003479004,False,0.5714285714285714,0.0,0.0,0.0
85,gain_T24_a1.0_pos_p0.2,gain,T24,1.0,pos,0.2,82,188,107,4.511767436410779,4.410525321960449,9.044166564941404,9.877216339111328,False,0.2523364485981308,0.028037383177570093,0.0,0.0
85,gain_T24_a1.0_pos_p0.4,gain,T24,1.0,pos,0.4,108,188,81,5.413724575513675,5.714565277099609,9.096172332763672,9.877216339111328,False,0.345679012345679,0.037037037037037035,0.0,0.0
85,gain_T24_a1.0_pos_p0.6,gain,T24,1.0,pos,0.6,135,188,54,5.611186212963528,6.083703279495239,9.590961837768555,10.034843444824219,False,0.42592592592592593,0.07407407407407407,0.0,0.0
85,gain_T24_a1.0_pos_p0.8,gain,T24,1.0,pos,0.8,161,188,28,5.307440791811262,5.625232219696045,8.594498443603515,9.428600311279297,False,0.10714285714285714,0.03571428571428571,0.0,0.0
85,gain_T24_a1.5_neg_p0.2,gain,T24,1.5,neg,0.2,82,188,107,7.490878377005319,6.658191680908203,15.686485862731926,21.055622100830078,False,0.48598130841121495,0.37383177570093457,0.18691588785046728,0.09345794392523364
85,gain_T24_a1.5_neg_p0.4,gain,T24,1.5,neg,0.4,108,188,81,8.922320465982697,9.15921401977539,16.545902252197266,21.055622100830078,False,0.6419753086419753,0.48148148148148145,0.2345679012345679,0.12345679012345678
85,gain_T24_a1.5_neg_p0.6,gain,T24,1.5,neg,0.6,135,188,54,10.138943486743504,11.79243016242981,16.533925056457516,18.141063690185547,False,0.7407407407407407,0.6481481481481481,0.37037037037037035,0.24074074074074073
85,gain_T24_a1.5_neg_p0.8,gain,T24,1.5,neg,0.8,161,188,28,10.323645438466754,11.551636457443237,13.94369878768921,14.42906665802002,False,0.8571428571428571,0.7142857142857143,0.17857142857142858,0.0
85,gain_T24_a1.5_pos_p0.2,gain,T24,1.5,pos,0.2,82,188,107,6.4961648655829025,6.385441780090332,12.865717601776122,15.043060302734375,False,0.4392523364485981,0.29906542056074764,0.037383177570093455,0.018691588785046728
85,gain_T24_a1.5_pos_p0.4,gain,T24,1.5,pos,0.4,108,188,81,7.772448304258747,8.394664764404297,12.961956024169922,15.043060302734375,False,0.5679012345679012,0.43209876543209874,0.04938271604938271,0.024691358024691357
85,gain_T24_a1.5_pos_p0.6,gain,T24,1.5,pos,0.6,135,188,54,7.902487339796843,8.325507402420044,13.758096003532408,14.681982040405273,False,0.5555555555555556,0.4444444444444444,0.07407407407407407,0.018518518518518517
85,gain_T24_a1.5_pos_p0.8,gain,T24,1.5,pos,0.8,161,188,28,7.157969440732684,7.45673394203186,12.120337963104246,13.00246286392212,False,0.5357142857142857,0.21428571428571427,0.0,0.0
85,gain_T24_a2.0_neg_p0.2,gain,T24,2.0,neg,0.2,82,188,107,10.12446912872457,9.100475311279297,21.540831756591793,29.089126586914062,False,0.5607476635514018,0.4766355140186916,0.34579439252336447,0.32710280373831774
85,gain_T24_a2.0_neg_p0.4,gain,T24,2.0,neg,0.4,108,188,81,12.062047811202062,12.295829772949219,22.668716430664062,29.089126586914062,False,0.7160493827160493,0.6172839506172839,0.4567901234567901,0.43209876543209874
85,gain_T24_a2.0_neg_p0.6,gain,T24,2.0,neg,0.6,135,188,54,13.929706388049656,16.456518173217773,22.738552951812743,25.557132720947266,False,0.7592592592592593,0.7407407407407407,0.6296296296296297,0.6111111111111112
85,gain_T24_a2.0_neg_p0.8,gain,T24,2.0,neg,0.8,161,188,28,14.115704655647278,15.618342399597168,19.463688373565674,19.969361305236816,False,0.8928571428571429,0.8571428571428571,0.6785714285714286,0.6428571428571429
85,gain_T24_a2.0_pos_p0.2,gain,T24,2.0,pos,0.2,82,188,107,8.280422571663545,7.6249518394470215,16.26946563720703,20.598522186279297,False,0.5420560747663551,0.411214953271028,0.22429906542056074,0.18691588785046728
85,gain_T24_a2.0_pos_p0.4,gain,T24,2.0,pos,0.4,108,188,81,9.873072971532375,10.617229461669922,16.277572631835938,20.598522186279297,False,0.6666666666666666,0.5432098765432098,0.30864197530864196,0.25925925925925924
85,gain_T24_a2.0_pos_p0.6,gain,T24,2.0,pos,0.6,135,188,54,9.821229855219523,10.071423053741455,16.963966369628903,20.454238891601562,False,0.6666666666666666,0.5185185185185185,0.3888888888888889,0.3148148148148148
85,gain_T24_a2.0_pos_p0.8,gain,T24,2.0,pos,0.8,161,188,28,8.430683902331761,8.172972202301025,14.488273859024048,15.173288822174072,False,0.6428571428571429,0.42857142857142855,0.10714285714285714,0.07142857142857142
85,gain_T30_a0.5_neg_p0.2,gain,T30,0.5,neg,0.2,82,188,107,0.5963099381634008,0.3908348083496094,1.4782656669616696,1.8613452911376953,False,0.0,0.0,0.0,0.0
85,gain_T30_a0.5_neg_p0.4,gain,T30,0.5,neg,0.4,108,188,81,0.6501618255803614,0.4506072998046875,1.5073261260986328,1.8613452911376953,False,0.0,0.0,0.0,0.0
85,gain_T30_a0.5_neg_p0.6,gain,T30,0.5,neg,0.6,135,188,54,0.9041287280895092,1.0236730575561523,1.6335228681564327,1.8683052062988281,False,0.0,0.0,0.0,0.0
85,gain_T30_a0.5_neg_p0.8,gain,T30,0.5,neg,0.8,161,188,28,0.9837705748421806,0.9833192825317383,1.7449700355529782,1.8735885620117188,False,0.0,0.0,0.0,0.0
85,gain_T30_a0.5_pos_p0.2,gain,T30,0.5,pos,0.2,82,188,107,0.6072837972195348,0.458282470703125,1.4591758728027344,1.682027816772461,False,0.0,0.0,0.0,0.0
85,gain_T30_a0.5_pos_p0.4,gain,T30,0.5,pos,0.4,108,188,81,0.6455681412308304,0.488067626953125,1.4723906517028809,1.682027816772461,False,0.0,0.0,0.0,0.0
85,gain_T30_a0.5_pos_p0.6,gain,T30,0.5,pos,0.6,135,188,54,0.8844276004367404,1.0034685134887695,1.518068408966064,1.6749114990234375,False,0.0,0.0,0.0,0.0
85,gain_T30_a0.5_pos_p0.8,gain,T30,0.5,pos,0.8,161,188,28,0.9519521338599068,0.9784917831420898,1.5383352279663085,1.7850360870361328,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.0_neg_p0.2,gain,T30,1.0,neg,0.2,82,188,107,1.1719169215621235,0.7405548095703125,2.983120679855346,3.498170852661133,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.0_neg_p0.4,gain,T30,1.0,neg,0.4,108,188,81,1.2802545465069053,0.8531990051269531,3.1099581718444824,3.498170852661133,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.0_neg_p0.6,gain,T30,1.0,neg,0.6,135,188,54,1.7904967113777444,2.0319783687591553,3.2128835439682,3.498170852661133,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.0_neg_p0.8,gain,T30,1.0,neg,0.8,161,188,28,1.9863393477031164,1.989790916442871,3.301994729042053,3.4559459686279297,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.0_pos_p0.2,gain,T30,1.0,pos,0.2,82,188,107,1.228432450339059,1.0040969848632812,2.870894050598144,3.2723922729492188,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.0_pos_p0.4,gain,T30,1.0,pos,0.4,108,188,81,1.2912639570824893,0.9920578002929688,2.8899765014648438,3.2723922729492188,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.0_pos_p0.6,gain,T30,1.0,pos,0.6,135,188,54,1.7576306131150987,2.042447328567505,2.9879555702209473,3.257068634033203,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.0_pos_p0.8,gain,T30,1.0,pos,0.8,161,188,28,1.863536034311567,2.002448081970215,3.0306044578552247,3.2127766609191895,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.5_neg_p0.2,gain,T30,1.5,neg,0.2,82,188,107,1.7492921018154821,1.0921897888183594,4.663178586959835,5.372838973999023,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.5_neg_p0.4,gain,T30,1.5,neg,0.4,108,188,81,1.898213133399869,1.1665458679199219,4.879626750946045,5.372838973999023,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.5_neg_p0.6,gain,T30,1.5,neg,0.6,135,188,54,2.664695766237047,3.0771656036376953,5.007335591316223,5.372838973999023,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.5_neg_p0.8,gain,T30,1.5,neg,0.8,161,188,28,3.0060690130506242,3.108269691467285,5.164716339111328,5.341541290283203,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.5_pos_p0.2,gain,T30,1.5,pos,0.2,82,188,107,1.865618861724283,1.595245361328125,4.379302787780761,4.771354675292969,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.5_pos_p0.4,gain,T30,1.5,pos,0.4,108,188,81,1.933930085029131,1.610687255859375,4.412509918212891,4.771354675292969,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.5_pos_p0.6,gain,T30,1.5,pos,0.6,135,188,54,2.6132702121028193,2.990880012512207,4.3518702507019045,4.7307281494140625,False,0.0,0.0,0.0,0.0
85,gain_T30_a1.5_pos_p0.8,gain,T30,1.5,pos,0.8,161,188,28,2.6175143889018466,2.760456085205078,4.239105892181397,4.507503032684326,False,0.0,0.0,0.0,0.0
85,gain_T30_a2.0_neg_p0.2,gain,T30,2.0,neg,0.2,82,188,107,2.3519918316992645,1.4567031860351562,6.5059823989868155,7.376945495605469,False,0.018691588785046728,0.0,0.0,0.0
85,gain_T30_a2.0_neg_p0.4,gain,T30,2.0,neg,0.4,108,188,81,2.5107701854941284,1.4474029541015625,6.670799255371094,7.376945495605469,False,0.024691358024691357,0.0,0.0,0.0
85,gain_T30_a2.0_neg_p0.6,gain,T30,2.0,neg,0.6,135,188,54,3.5295325031986944,3.9175567626953125,6.777589416503906,7.376945495605469,False,0.037037037037037035,0.0,0.0,0.0
85,gain_T30_a2.0_neg_p0.8,gain,T30,2.0,neg,0.8,161,188,28,4.056425912039621,4.272806167602539,7.252548146247864,7.624698162078857,False,0.07142857142857142,0.0,0.0,0.0
85,gain_T30_a2.0_pos_p0.2,gain,T30,2.0,pos,0.2,82,188,107,2.519191122500696,2.1328697204589844,5.9996450424194325,6.628511428833008,False,0.0,0.0,0.0,0.0
85,gain_T30_a2.0_pos_p0.4,gain,T30,2.0,pos,0.4,108,188,81,2.5647682672665444,2.1328697204589844,6.058982849121094,6.628511428833008,False,0.0,0.0,0.0,0.0
85,gain_T30_a2.0_pos_p0.6,gain,T30,2.0,pos,0.6,135,188,54,3.4425357536033347,3.8551905155181885,5.864146900177002,6.593669891357422,False,0.0,0.0,0.0,0.0
85,gain_T30_a2.0_pos_p0.8,gain,T30,2.0,pos,0.8,161,188,28,3.2529886279787337,3.404707431793213,5.445983266830444,5.488775253295898,False,0.0,0.0,0.0,0.0
85,gain_T50_a0.5_neg_p0.2,gain,T50,0.5,neg,0.2,82,188,107,2.7361941694099214,2.3507614135742188,6.010232162475584,8.108314514160156,False,0.028037383177570093,0.0,0.0,0.0
85,gain_T50_a0.5_neg_p0.4,gain,T50,0.5,neg,0.4,108,188,81,2.6456069298732428,2.4306564331054688,5.338752746582031,6.869682312011719,False,0.0,0.0,0.0,0.0
85,gain_T50_a0.5_neg_p0.6,gain,T50,0.5,neg,0.6,135,188,54,1.9598810142940946,1.9787731170654297,3.776625442504882,5.565708160400391,False,0.0,0.0,0.0,0.0
85,gain_T50_a0.5_neg_p0.8,gain,T50,0.5,neg,0.8,161,188,28,1.2840043136051722,1.1006269454956055,2.346102809906006,2.5411415100097656,False,0.0,0.0,0.0,0.0
85,gain_T50_a0.5_pos_p0.2,gain,T50,0.5,pos,0.2,82,188,107,2.7896704183560668,2.3132362365722656,6.961030197143554,8.266944885253906,False,0.037383177570093455,0.0,0.0,0.0
